dates,campaign_id,campaign_name,creative_name,ad_id,total_spent,impressions,clicks,leads,platform,ad_set_name,ad_set_id,click_through_rate
2024-12-23,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,MBA_CAT_Static-1_201224,120215289145620494,27.61,578.0,3.0,0.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.5190311418685121
2024-12-23,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,MBA_CAT_Static-1_201224,120215283701780494,94.89,640.0,0.0,0.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.0
2024-12-23,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,MBA_CAT_Static-4_201224,120215293414610494,1.49,17.0,0.0,0.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.0
2024-12-23,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,MBA_CAT_Static-1_201224,120215294213670494,9.54,175.0,0.0,0.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.0
2024-12-23,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,MBA_CAT_Static-3_201224,120215286863470494,12.47,113.0,0.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.0
2024-12-23,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,MBA_CAT_Static-1_201224,120215286824930494,14.42,99.0,0.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.0
2024-12-23,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,MBA_CAT_Static-1_201224,120215292410180494,2.69,8.0,0.0,0.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.0
2024-12-25,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,9842.86,62665.0,188.0,29.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.30000797893561
2024-12-25,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Any_Function_Any_Field_Static_200924,120212285633300229,322.83,861.0,4.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.4645760743321719
2024-12-25,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,2398.65,10837.0,57.0,11.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.525975823567408
2024-12-25,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,7158.48,60759.0,149.0,13.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.24523115916983493
2024-12-25,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,1383.27,10230.0,18.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.17595307917888564
2024-12-25,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,2766.19,24599.0,102.0,5.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.414651002073255
2024-12-25,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,281.53,2552.0,9.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.35266457680250785
2024-12-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,10947.87,67555.0,193.0,33.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.28569313892383985
2024-12-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Any_Function_Any_Field_Static_200924,120212285633300229,276.01,931.0,4.0,2.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.4296455424274973
2024-12-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,2042.07,9561.0,51.0,8.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.5334170065892689
2024-12-24,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,8873.12,70888.0,223.0,10.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3145807470940074
2024-12-24,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,1112.55,8232.0,24.0,3.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.2915451895043732
2024-12-24,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,1983.69,15382.0,65.0,5.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.4225718372123261
2025-01-09,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-4_201224,120215208712550494,248.23,2124.0,8.0,0.0,Facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,0.3766478342749529
2024-12-25,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,1.2_Cr_Static_021124,120214054895510494,1463.21,17454.0,39.0,5.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.2234444826400825
2024-12-25,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-4_201224,120215208533620494,978.16,12543.0,52.0,2.0,Facebook,CAT_Interest_India_201224,1.2021520698387048e+17,0.4145738659012996
2024-12-25,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,Urgency_Creative_Static_101224,120214948881700494,91.99,508.0,2.0,1.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.39370078740157477
2025-01-09,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-2_201224,120215208712580494,1091.42,10722.0,29.0,0.0,Facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,0.2704719268793136
2024-12-25,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,Urgency_Creative_Static_101224,120214948559760494,82.71,433.0,2.0,1.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.4618937644341801
2024-12-25,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Urgency_Creative_Static_101224,120214948516760494,6433.24,74938.0,272.0,27.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.362966719154501
2024-12-26,340811576,MBATech_C2_LeadGen-1_240924,1.2_Cr_Static-5_240924,524514516,229.18,13711.0,90.0,3.0,LinkedIn,linkedin_ad,-1.0,0.656407264240391
2024-12-25,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Urgency_Creative_Static_101224,120214948461480494,3599.78,47885.0,175.0,15.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.3654589119766106
2024-12-25,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,Urgency_Creative_Static_101224,120214948373200494,594.33,4299.0,21.0,5.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.48848569434752265
2025-01-09,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,MBA_CAT_Static-3_201224,120215284181330494,11.61,108.0,1.0,0.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.9259259259259258
2024-12-25,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,1.2_Cr_Static_021124,120214397143800494,137.31,896.0,2.0,1.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.2232142857142857
2025-01-09,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,MBA_CAT_Static-1_201224,120215283701780494,27.22,400.0,1.0,0.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.25
2024-12-25,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214054895540494,88.28,751.0,2.0,1.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.2663115845539281
2024-12-25,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,1.2_Cr_Static_021124,120214279274490494,1873.92,21673.0,56.0,8.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.2583860102431597
2024-12-25,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-1_201224,120215206983880494,973.74,9778.0,40.0,5.0,Facebook,CAT_Interest_India_201224,1.2021520698387048e+17,0.40908161178155045
2024-12-25,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,India's_First_Tech_MBA_Static_021124,120214279211630494,330.43,1714.0,8.0,2.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.4667444574095682
2024-12-25,120214215049200494,MBA_TECH_C2_WC-1_111124,1.2_Cr_Static_021124,120214215049410494,1755.75,1558.0,236.0,6.0,Facebook,Open_Targetting,1.2021421504932048e+17,15.14762516046213
2024-12-25,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,India's_First_Tech_MBA_Static_021124,120214056043130494,928.38,18729.0,74.0,2.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.39510918895829994
2024-12-25,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,1.2_Cr_Static_021124,120214056043140494,5485.59,92873.0,198.0,21.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.21319436219353313
2024-12-25,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,India's_First_Tech_MBA_Static_021124,120214056043070494,2310.28,35021.0,155.0,7.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.44259158790440023
2024-12-25,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,Drive_Innovation_Static_021124,120214056043080494,535.97,4840.0,16.0,3.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.3305785123966942
2024-12-25,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,1.2_Cr_Static_021124,120214056043120494,4627.63,56103.0,121.0,13.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.21567474110118887
2024-12-25,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,1.2_Cr_Static_021124,120214055088100494,536.52,9162.0,20.0,2.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.21829294913774283
2024-12-25,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214055088110494,1227.36,18172.0,69.0,6.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.37970504072198985
2025-01-09,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,MBA_CAT_Static-2_201224,120215286703090494,55.93,1219.0,3.0,0.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.2461033634126333
2025-01-14,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-2_201224,120215208476320494,386.45,3805.0,13.0,0.0,Facebook,CAT_Interest_India_201224,1.2021520698387048e+17,0.3416557161629435
2025-01-14,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,1.2_Cr_Static_021124,120214054895510494,116.67,1737.0,4.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.2302820955670697
2025-01-14,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,India's_First_Tech_MBA_Static_021124,120214279211630494,35.31,455.0,3.0,0.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.6593406593406593
2025-01-14,120214215049200494,MBA_TECH_C2_WC-1_111124,Drive_Innovation_Static_021124,120214215289500494,45.46,114.0,10.0,0.0,Facebook,Open_Targetting,1.2021421504932048e+17,8.771929824561402
2025-01-14,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,1.2_Cr_Static_021124,120214397143800494,4.12,44.0,0.0,0.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.0
2024-12-25,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,1.2_Cr_Static_021124,120214005200610494,1162.04,10742.0,26.0,4.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.24204058834481476
2024-12-25,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-3_201224,120215208513770494,1015.43,14611.0,33.0,5.0,Facebook,CAT_Interest_India_201224,1.2021520698387048e+17,0.22585723085346657
2024-12-25,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-2_201224,120215208476320494,1057.61,17751.0,62.0,5.0,Facebook,CAT_Interest_India_201224,1.2021520698387048e+17,0.34927609712128893
2024-12-25,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,MBA_CAT_Static-2_201224,120215286703090494,1124.37,26579.0,96.0,4.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.36118740358929985
2024-12-25,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,MBA_CAT_Static-2_201224,120215294233820494,822.41,6617.0,29.0,7.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.4382650748073145
2024-12-25,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,MBA_CAT_Static-4_201224,120215287102120494,141.07,852.0,3.0,1.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.35211267605633806
2024-12-25,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,MBA_CAT_Static-1_201224,120215294213670494,99.46,1071.0,5.0,1.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.4668534080298786
2024-12-25,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,MBA_CAT_Static-2_201224,120215289245910494,310.49,4970.0,15.0,1.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.30181086519114686
2024-12-25,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,MBA_CAT_Static-4_201224,120215291159500494,194.99,4133.0,20.0,1.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.48390999274135016
2024-12-25,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,MBA_CAT_Static-1_201224,120215283701780494,1668.96,19038.0,50.0,3.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.26263262947788635
2024-12-25,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,MBA_CAT_Static-2_201224,120215293194320494,113.59,113.0,2.0,1.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,1.7699115044247788
2024-12-25,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-2_201224,120215208712580494,2667.57,31101.0,85.0,6.0,Facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,0.2733031092247838
2024-12-25,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-4_201224,120215208712550494,566.06,5732.0,16.0,1.0,Facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,0.2791346824842987
2024-12-25,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,MBA_CAT_Static-4_201224,120215294395890494,173.02,2213.0,6.0,0.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.27112516945323095
2024-12-28,340811576,MBATech_C2_LeadGen-1_240924,Regula_VS_Tech_Static-7_240924,524487256,229.18,21724.0,108.0,0.0,LinkedIn,linkedin_ad,-1.0,0.49714601362548333
2024-12-29,340811576,MBATech_C2_LeadGen-1_240924,Regula_VS_Tech_Static-7_240924,524487256,229.18,23610.0,97.0,1.0,LinkedIn,linkedin_ad,-1.0,0.4108428631935621
2024-12-27,340811576,MBATech_C2_LeadGen-1_240924,1.2_Cr_Static-5_240924,524514516,229.18,13420.0,67.0,5.0,LinkedIn,linkedin_ad,-1.0,0.4992548435171386
2024-12-28,340811576,MBATech_C2_LeadGen-1_240924,1.2_Cr_Static-5_240924,524514516,229.18,12540.0,70.0,3.0,LinkedIn,linkedin_ad,-1.0,0.5582137161084529
2024-12-29,340811576,MBATech_C2_LeadGen-1_240924,1.2_Cr_Static-5_240924,524514516,229.18,13606.0,85.0,5.0,LinkedIn,linkedin_ad,-1.0,0.6247243863001617
2024-12-27,340786476,MBATech_C2_LeadGen-2_240924,MBA_1.2_Cr_Static-5_240924,524521016,229.18,10347.0,53.0,2.0,LinkedIn,linkedin_ad,-1.0,0.5122257659224896
2024-12-28,340786476,MBATech_C2_LeadGen-2_240924,MBA_1.2_Cr_Static-5_240924,524521016,229.18,9023.0,45.0,3.0,LinkedIn,linkedin_ad,-1.0,0.4987254793305996
2024-12-29,340786476,MBATech_C2_LeadGen-2_240924,MBA_1.2_Cr_Static-5_240924,524521016,229.18,7934.0,46.0,1.0,LinkedIn,linkedin_ad,-1.0,0.5797832114948324
2024-12-27,340786476,MBATech_C2_LeadGen-2_240924,Regula_VS_Tech_Static-7_240924,524521026,229.18,21885.0,108.0,10.0,LinkedIn,linkedin_ad,-1.0,0.49348869088416725
2024-12-28,340786476,MBATech_C2_LeadGen-2_240924,Regula_VS_Tech_Static-7_240924,524521026,229.18,28129.0,118.0,3.0,LinkedIn,linkedin_ad,-1.0,0.41949589391730957
2024-12-29,340786476,MBATech_C2_LeadGen-2_240924,Regula_VS_Tech_Static-7_240924,524521026,229.18,26234.0,126.0,5.0,LinkedIn,linkedin_ad,-1.0,0.4802927498665854
2024-12-27,340786476,MBATech_C2_LeadGen-2_240924,Drive_Innovation_Static-8_240924,524529896,229.18,11519.0,36.0,1.0,LinkedIn,linkedin_ad,-1.0,0.31252712909106695
2024-12-28,340786476,MBATech_C2_LeadGen-2_240924,Drive_Innovation_Static-8_240924,524529896,893.06,4247.0,18.0,1.0,LinkedIn,linkedin_ad,-1.0,0.4238285848834471
2024-12-29,340786476,MBATech_C2_LeadGen-2_240924,Drive_Innovation_Static-8_240924,524529896,795.71,3734.0,15.0,1.0,LinkedIn,linkedin_ad,-1.0,0.4017139796464917
2024-12-27,350165056,MBATech_C2_LeadGen-3_061124,Regula_VS_Tech_Static-7_240924,560456956,229.18,1507.0,23.0,7.0,LinkedIn,linkedin_ad,-1.0,1.5262110152621102
2024-12-28,350165056,MBATech_C2_LeadGen-3_061124,Regula_VS_Tech_Static-7_240924,560456956,229.18,1266.0,17.0,1.0,LinkedIn,linkedin_ad,-1.0,1.3428120063191153
2024-12-29,350165056,MBATech_C2_LeadGen-3_061124,Regula_VS_Tech_Static-7_240924,560456956,229.18,1127.0,22.0,5.0,LinkedIn,linkedin_ad,-1.0,1.9520851818988465
2024-12-27,350165056,MBATech_C2_LeadGen-3_061124,MBA_1.2_Cr_Static-5_240924,560499796,229.18,1428.0,31.0,6.0,LinkedIn,linkedin_ad,-1.0,2.1708683473389354
2024-12-28,350165056,MBATech_C2_LeadGen-3_061124,MBA_1.2_Cr_Static-5_240924,560499796,229.18,995.0,24.0,5.0,LinkedIn,linkedin_ad,-1.0,2.4120603015075375
2024-12-29,350165056,MBATech_C2_LeadGen-3_061124,MBA_1.2_Cr_Static-5_240924,560499796,229.18,788.0,19.0,1.0,LinkedIn,linkedin_ad,-1.0,2.4111675126903553
2024-12-27,356679996,MBATech_C2_LeadGen-4_061224,MBA_1.2_Cr_Static-5_240924,578198576,229.18,14094.0,78.0,2.0,LinkedIn,linkedin_ad,-1.0,0.5534269902085994
2024-12-28,356679996,MBATech_C2_LeadGen-4_061224,MBA_1.2_Cr_Static-5_240924,578198576,229.18,5859.0,33.0,2.0,LinkedIn,linkedin_ad,-1.0,0.5632360471070148
2024-12-29,356679996,MBATech_C2_LeadGen-4_061224,MBA_1.2_Cr_Static-5_240924,578198576,803.06,1653.0,13.0,1.0,LinkedIn,linkedin_ad,-1.0,0.7864488808227466
2024-12-27,356679996,MBATech_C2_LeadGen-4_061224,India's_First_Tech_MBA_Static-4_200924,578226036,721.86,2013.0,14.0,0.0,LinkedIn,linkedin_ad,-1.0,0.6954793840039741
2024-12-28,356679996,MBATech_C2_LeadGen-4_061224,India's_First_Tech_MBA_Static-4_200924,578226036,329.76,1178.0,8.0,0.0,LinkedIn,linkedin_ad,-1.0,0.6791171477079796
2024-12-29,356679996,MBATech_C2_LeadGen-4_061224,India's_First_Tech_MBA_Static-4_200924,578226036,234.59,607.0,5.0,0.0,LinkedIn,linkedin_ad,-1.0,0.8237232289950577
2024-12-27,356679996,MBATech_C2_LeadGen-4_061224,Regula_VS_Tech_Static-7_240924,578262146,384.19,1009.0,6.0,1.0,LinkedIn,linkedin_ad,-1.0,0.5946481665014867
2024-12-28,356679996,MBATech_C2_LeadGen-4_061224,Regula_VS_Tech_Static-7_240924,578262146,229.18,13914.0,70.0,4.0,LinkedIn,linkedin_ad,-1.0,0.5030904125341383
2024-12-29,356679996,MBATech_C2_LeadGen-4_061224,Regula_VS_Tech_Static-7_240924,578262146,229.18,10648.0,56.0,4.0,LinkedIn,linkedin_ad,-1.0,0.5259203606311045
2025-01-09,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,MBA_CAT_Static-4_201224,120215287102120494,66.46,1009.0,3.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.29732408325074333
2024-12-24,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,MBA_CAT_Static-2_201224,120215289245910494,133.02,1598.0,5.0,1.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.31289111389236546
2025-01-09,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,MBA_CAT_Static-1_201224,120215289145620494,25.86,194.0,1.0,0.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.5154639175257731
2025-01-09,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,MBA_CAT_Static-2_201224,120215289245910494,36.06,527.0,1.0,0.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.18975332068311196
2024-12-24,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-4_201224,120215208533620494,2024.53,27172.0,88.0,3.0,Facebook,CAT_Interest_India_201224,1.2021520698387048e+17,0.32386279994111583
2024-12-24,120214569342010494,MBA_Tech_C2_Lead_Gen-6_6PM-12AM-251124,Urgency_Creative_Static_101224,120214948914200494,215.13,2432.0,13.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,0.5345394736842105
2024-12-24,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,Urgency_Creative_Static_101224,120214948745500494,276.83,1445.0,11.0,4.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.7612456747404844
2025-01-09,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,MBA_CAT_Static-3_201224,120215286863470494,5.17,43.0,0.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.0
2024-12-24,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Urgency_Creative_Static_101224,120214948516760494,6699.66,75786.0,277.0,20.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.36550286332568016
2024-12-24,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Urgency_Creative_Static_101224,120214948461480494,3215.84,37141.0,137.0,15.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.36886459707600766
2024-12-24,120214569342010494,MBA_Tech_C2_Lead_Gen-6_6PM-12AM-251124,1.2_Cr_Static_021124,120214569342060494,1444.98,28828.0,65.0,4.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,0.22547523241293188
2024-12-24,120214569342010494,MBA_Tech_C2_Lead_Gen-6_6PM-12AM-251124,India's_First_Tech_MBA_Static_021124,120214569342030494,1111.19,14054.0,67.0,5.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,0.47673260281770313
2024-12-24,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,Regula_VS_Tech_Static_191124,120214395117970494,511.67,3775.0,16.0,3.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.423841059602649
2024-12-24,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,India's_First_Tech_MBA_Static_021124,120214397114260494,782.57,4583.0,20.0,3.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.4363953742090334
2024-12-24,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,1.2_Cr_Static_021124,120214397143800494,100.47,785.0,2.0,1.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.25477707006369427
2024-12-24,120215206983860494,MBA_Tech_C2_Lead_Gen-7_201224,MBA_CAT_Static-1_201224,120215206983880494,447.23,5199.0,18.0,1.0,Facebook,CAT_Interest_India_201224,1.2021520698387048e+17,0.3462204270051933
2024-12-24,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,1.2_Cr_Static_021124,120214054895510494,1515.65,15343.0,44.0,4.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.2867757283451737
2024-12-24,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,1.2_Cr_Static_021124,120214279274490494,1997.62,18990.0,54.0,12.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.2843601895734597
2024-12-24,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,India's_First_Tech_MBA_Static_021124,120214279211630494,237.35,1239.0,13.0,3.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,1.0492332526230832
2024-12-24,120214215049200494,MBA_TECH_C2_WC-1_111124,1.2_Cr_Static_021124,120214215049410494,1777.62,1411.0,250.0,9.0,Facebook,Open_Targetting,1.2021421504932048e+17,17.71793054571226
2024-12-24,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,India's_First_Tech_MBA_Static_021124,120214056043130494,1084.41,22055.0,80.0,4.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.36272953978689637
2024-12-24,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,1.2_Cr_Static_021124,120214056043140494,5293.08,88891.0,195.0,23.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.2193697899674883
2024-12-24,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,India's_First_Tech_MBA_Static_021124,120214056043070494,2154.84,29701.0,126.0,5.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.4242281404666509
2024-12-24,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,1.2_Cr_Static_021124,120214056043120494,5435.1,61145.0,150.0,14.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.24531850519257503
